timestamp,machine_id,machine_type,temperature,vibration_level,power_consumption,pressure,material_flow_rate,cycle_time,error_rate,downtime,maintenance_flag,efficiency_score,production_status
11-03-2025 02:36,M003,Welder,79.4130445,1.854914858,16.88167233,4.618224549,20.203277,117.7216875,0.729152127,36,0,9.084787319,0
11-03-2025 02:37,M001,Drill,71.12142464,,17.07938647,5.202766288,19.66587768,123.6851143,0.836812988,0,0,16.31870124,0
11-03-2025 02:38,M001,Welder,80.75050402,1.684633991,20.06049939,4.983918106,20.5533758,118.7909104,0.741419322,37,0,7.358067818,0
11-03-2025 02:39,M002,CNC,76.26655095,1.240469205,17.23992631,4.799203216,20.01747756,124.6204906,0.619453496,0,0,38.05465036,0
11-03-2025 02:40,M002,Drill,78.55381832,1.931868198,17.19040924,5.442584708,20.1811557,112.1425541,0.736988545,0,0,26.30114554,0
11-03-2025 02:41,M003,CNC,80.87112263,1.957472734,20.26560939,4.49991359,19.041402,111.7724388,0.82992143,0,0,17.00785696,0
11-03-2025 02:42,M003,Welder,73.16639412,2.040669025,21.19479459,4.831001642,21.47301648,118.0436614,0.871642471,0,0,12.83575289,0
11-03-2025 02:43,M003,Welder,75.15512555,2.218555593,19.28937961,5.4110875,19.35384259,115.555376,0.861596671,43,0,0,0
11-03-2025 02:44,M002,CNC,76.41983582,2.191281744,16.69046045,5.126209176,18.00402638,117.4164545,0.811794815,0,0,18.82051852,0
11-03-2025 02:45,M004,Drill,74.93625469,2.077630942,16.978783,4.980856429,18.84350148,118.9023671,0.785476663,0,0,21.45233368,0
11-03-2025 02:46,M004,CNC,82.49435832,2.358659416,18.15983053,5.100401417,19.47730071,123.6000677,0.844420449,0,0,15.55795506,0
11-03-2025 02:47,M002,Welder,74.72126566,1.544309066,18.64186012,5.071765668,21.49100418,117.9616971,0.700832192,0,0,29.91678084,0
11-03-2025 02:48,M002,CNC,75.62697495,2.151374544,16.02426818,4.393334981,19.936598,115.8806934,0.798603713,0,0,20.13962867,0
11-03-2025 02:49,M002,Welder,77.90881573,2.187961509,19.44607588,4.860295246,19.72077767,118.2424331,0.840922565,42,0,0,0
11-03-2025 02:50,M002,CNC,73.69123341,1.628131314,18.17102666,5.646608662,18.12700486,116.1542736,0.692189915,34,0,13.78100848,0
11-03-2025 02:51,M002,Drill,76.1126732,1.549138817,14.56858336,4.736270346,21.17822388,115.3299725,0.620440929,0,0,37.95590705,0
11-03-2025 02:52,M002,Drill,78.25410846,1.776217362,16.14214704,4.872679594,19.02207177,111.9349159,0.696401769,34,0,13.35982309,0
11-03-2025 02:53,M003,CNC,76.30520081,1.801537567,16.99174265,4.783351695,19.84995821,120.3473906,0.723657807,36,0,9.634219271,0
11-03-2025 02:54,M003,CNC,77.0256548,2.226025839,17.85428462,4.965193911,22.22027462,117.1564715,0.830306031,0,0,16.96939686,0
11-03-2025 02:55,M003,Drill,75.71985238,1.815638365,21.77855759,4.766750867,20.763145,124.8313937,0.848319988,0,0,15.16800119,0
11-03-2025 02:56,M003,Welder,72.76647114,1.743095445,18.47634261,5.194696601,17.55761893,112.7630195,0.755957638,0,0,24.40423617,0
11-03-2025 02:57,M002,Drill,78.27669505,1.816509879,16.31845622,5.078925365,17.34573465,117.2895822,0.691465638,0,0,30.85343616,0
11-03-2025 02:58,M004,Welder,82.57874797,2.3355897,18.44126161,5.309419046,19.90353432,129.0645361,0.871578789,0,0,12.84212114,0
11-03-2025 02:59,M001,CNC,77.371187,2.003913012,17.29582451,4.579623534,18.18088908,115.3019524,0.78791068,0,0,21.208932,0
11-03-2025 03:00,M002,CNC,77.99380781,1.946224692,18.64951648,4.863863807,20.97282012,118.8173337,0.807016805,0,0,19.2983195,0
11-03-2025 03:01,M001,Welder,79.39821707,1.96699835,19.16113537,4.909710947,20.0633946,113.9207801,0.797822683,39,0,0.71773173,0
11-03-2025 03:02,M004,CNC,73.51409066,2.3876181,20.41846129,5.182258764,20.24807715,113.2578624,0.901574124,45,0,0,0
11-03-2025 03:03,M003,Welder,82.43165947,1.775248482,17.95142701,4.682711521,18.93988523,127.7365549,0.756044476,0,0,24.39555238,0
11-03-2025 03:04,M004,Conveyor,77.93313523,,21.27792106,5.366261522,22.61207548,120.8551975,0.943369689,47,0,0,0
11-03-2025 03:05,M002,Drill,82.22375289,2.06314889,19.81604533,5.474566236,24.26389059,120.6683942,0.835752807,41,0,0,0
11-03-2025 03:06,M003,Conveyor,75.13111655,1.951874185,16.58512091,4.604451061,19.58212291,111.5184188,0.727971395,0,0,27.20286055,0
11-03-2025 03:07,M002,Welder,82.78643465,2.750270149,22.41971133,4.803650842,20.52955887,121.7937069,1,0,0,0,0
11-03-2025 03:08,M003,Drill,79.65974871,1.683308153,18.65398903,4.787227397,20.14612601,125.7871097,0.713024789,0,0,28.69752105,0
11-03-2025 03:09,M001,Welder,78.99543583,1.893894272,16.32975099,6.052954482,19.6104697,125.7473853,0.710392215,0,0,28.96077855,0
11-03-2025 03:10,M001,Drill,78.04042229,1.630270628,21.3058261,4.828039958,18.7518943,123.3416661,0.76872766,0,0,23.12723404,0
11-03-2025 03:11,M001,Drill,76.59479641,2.285738591,22.15555517,5.671050177,18.37254802,114.3525721,0.918817596,0,0,8.118240352,0
11-03-2025 03:12,M004,Drill,80.94401059,2.50675668,17.93394947,4.493347202,18.2966041,121.5656171,0.883129027,0,0,11.68709726,0
11-03-2025 03:13,M002,Drill,77.76552857,2.500976834,16.99269948,4.604139614,20.60786004,123.3379248,0.857006504,0,0,14.29934956,0
11-03-2025 03:14,M004,Welder,71.4452732,2.367184626,17.65525009,4.725358187,19.22048828,111.0277821,0.828231335,41,0,0,0
11-03-2025 03:15,M001,Drill,73.99695627,1.94071386,19.42946346,4.661724275,16.13256072,114.393602,0.784602825,39,0,2.039717475,0
11-03-2025 03:16,M002,Drill,76.79301175,1.890427707,20.55571331,4.892840506,20.66728733,124.4407866,0.794955406,39,0,1.004459416,0
11-03-2025 03:17,M001,Conveyor,78.2825793,1.498649068,19.14097466,4.716488719,19.94260808,124.3802289,0.704108487,35,0,12.08915132,0
11-03-2025 03:18,M004,CNC,77.18485023,2.610762061,18.20344642,4.672263363,22.0200095,112.2570848,0.896827787,44,0,0,0
11-03-2025 03:19,M004,CNC,90.49309367,6.776287724,31.48458508,5.463388799,20.5596836,123.9751073,1,0,1,0,1
11-03-2025 03:20,M004,Conveyor,71.5053768,1.852412929,17.37432705,5.489517449,17.78198961,120.476517,0.7415475,37,0,7.345250005,0
11-03-2025 03:21,M001,Conveyor,77.79147955,2.398417067,20.06183868,5.379718599,16.65548504,123.9050448,0.89269828,44,0,0,0
11-03-2025 03:22,M002,Welder,71.90881141,1.708170645,17.4238744,5.209599582,18.92079142,116.8273934,0.702408072,0,0,29.75919277,0
11-03-2025 03:23,M002,Welder,91.35179691,4.531002326,26.31313842,5.037097226,19.06233887,123.2259175,1,0,1,0,1
11-03-2025 03:24,M001,Welder,77.08343964,1.94821126,17.77287487,4.801187724,21.4147388,124.2191439,0.772504093,0,0,22.74959072,0
11-03-2025 03:25,M002,Conveyor,78.62767904,2.191603142,17.88829563,4.618736998,19.9866936,118.2433253,0.838924514,0,0,16.10754863,0
11-03-2025 03:26,M001,Conveyor,83.82026572,7.255777177,26.25893893,5.145198281,21.70053275,120.0887627,1,0,1,0,1
11-03-2025 03:27,M002,Drill,81.21131061,1.564721633,20.68970806,4.530547843,18.01275042,116.7573919,0.772201699,0,0,22.77983006,0
11-03-2025 03:28,M003,Welder,91.20103262,7.208527884,23.07956102,4.602431628,21.44789658,128.2581947,1,50,1,0,1
11-03-2025 03:29,M003,Welder,79.12761542,2.314659243,16.51953549,5.461165302,21.08148373,119.3986403,0.82415606,0,0,17.58439399,0
11-03-2025 03:30,M004,Welder,76.99046412,1.991235078,22.24198713,5.760259617,16.97264883,115.3898784,0.868248347,0,0,13.1751653,0
11-03-2025 03:31,M003,CNC,79.12062106,2.232534536,19.95569513,5.157318055,21.98392676,116.4208704,0.891555356,0,0,10.84446438,0
11-03-2025 03:32,M003,Drill,75.26240485,1.686341154,13.2297726,5.442582861,20.14018774,120.633853,0.622787662,31,0,22.22123382,0
11-03-2025 03:33,M003,Welder,79.95178288,1.992121762,16.86948252,4.901660673,20.58806676,123.7666559,0.778555193,38,0,3.14448065,0
11-03-2025 03:34,M001,Welder,82.33559193,1.812646863,14.37602132,4.464930326,18.70265583,113.3208658,0.678245002,0,0,32.17549983,0
11-03-2025 03:35,M003,Welder,80.60101427,2.224094252,16.09861861,5.244868647,21.91287052,129.2383,0.80221837,0,0,19.77816297,0
11-03-2025 03:36,M003,CNC,75.20240853,2.009447469,11.72297067,5.227715729,18.22122151,121.5433765,0.680693562,0,0,31.93064383,0
11-03-2025 03:37,M004,CNC,78.47750124,2.207022103,17.72602084,5.028667422,21.24813803,122.3322799,0.845770158,42,0,0,0
11-03-2025 03:38,M003,Conveyor,85.30368622,5.763274514,22.3484494,4.903049817,21.23091121,119.5140523,1,50,1,0,1
11-03-2025 03:39,M003,Drill,79.11448692,,18.11981051,5.384884231,18.53874886,120.0962948,0.819619422,40,0,0,0
11-03-2025 03:40,M002,Conveyor,,2.08193553,14.74975748,4.605706787,22.9750604,119.2585843,0.726332855,0,0,27.36671446,0
11-03-2025 03:41,M004,Drill,71.79193366,1.700536322,18.16582371,4.690487768,20.34729272,125.0889798,0.71887893,0,0,28.11210701,0
11-03-2025 03:42,M004,CNC,73.91806449,1.999164167,17.17016744,4.596757397,20.98083892,119.9603571,0.748131598,0,0,25.18684017,0
11-03-2025 03:43,M004,Welder,76.55603268,1.840072879,21.00390593,5.033989185,17.70931881,123.8352511,0.790772639,39,0,1.422736092,0
11-03-2025 03:44,M004,Conveyor,76.50490348,1.896780813,20.82271372,4.564842795,23.176595,117.8307624,0.824852581,0,0,17.51474191,0
11-03-2025 03:45,M004,Welder,73.78108526,1.887639755,19.57069121,4.726303128,18.16316459,120.9782026,0.809471201,40,0,0,0
11-03-2025 03:46,M004,Conveyor,78.5784856,1.706022328,17.34677244,4.717697775,21.53732965,115.9803983,0.689946641,34,0,14.00533587,0
11-03-2025 03:47,M001,CNC,78.16800358,1.412798423,21.97076079,4.895756667,18.50784242,126.0826412,0.750306615,37,0,6.469338472,0
11-03-2025 03:48,M003,CNC,76.83280871,1.799557086,14.89392944,4.405050221,19.0715168,115.8312638,0.676378062,0,0,32.3621938,0
11-03-2025 03:49,M004,CNC,75.15027495,2.058013836,15.19288274,5.034881997,21.18313107,118.3751028,0.760084682,0,0,23.99153179,0
11-03-2025 03:50,M003,Conveyor,80.56580418,1.595546886,17.8324338,5.49892146,21.54132907,118.4251979,0.6830274,34,0,14.69726003,0
11-03-2025 03:51,M003,Drill,82.38793748,2.004704671,22.50807622,5.054196549,18.09307363,118.2302431,0.879274059,43,0,0,0
11-03-2025 03:52,M001,Conveyor,75.97306504,2.570080527,17.59532219,5.616528458,21.63570825,123.6124788,0.914468585,0,0,8.553141547,0
11-03-2025 03:53,M004,Drill,75.58928209,2.306916967,17.63350951,5.533599274,21.56747074,118.4167112,0.831305232,41,0,0,0
11-03-2025 03:54,M002,Conveyor,78.90143918,2.493062453,15.11617929,5.311094019,18.59306989,126.9696227,0.838024922,0,0,16.19750781,0
11-03-2025 03:55,M001,Conveyor,76.35576139,2.117338363,19.89185917,5.029874337,22.39797139,115.9076246,0.865427414,0,0,13.45725862,0
11-03-2025 03:56,M002,CNC,86.96308025,7.270062677,27.58311522,5.009000155,17.81471356,120.8468873,1,0,1,0,1
11-03-2025 03:57,M003,Welder,,1.782810581,19.5781504,5.305519909,19.06284113,116.1210701,0.797751483,39,0,0.724851676,0
11-03-2025 03:58,M003,Welder,71.70788131,1.80669792,16.74155865,4.843331756,20.71850394,122.1048639,0.73664009,0,0,26.33599097,0
11-03-2025 03:59,M001,Drill,81.39288989,1.178257938,16.58658646,4.246991699,18.71965057,119.9202514,0.57426153,0,0,42.57384702,0
11-03-2025 04:00,M001,Welder,77.65805784,2.355843642,15.4137555,5.196801622,20.39572863,119.2246898,0.794988073,0,0,20.50119265,0
11-03-2025 04:01,M002,Conveyor,76.20757018,2.462097194,18.167745,4.547572548,20.36161412,125.9423748,0.887022841,0,0,11.29771592,0
11-03-2025 04:02,M004,Conveyor,77.1763805,1.834046826,15.83918534,4.615143509,19.7193886,116.7282906,0.72783896,36,0,9.216103976,0
11-03-2025 04:03,M002,CNC,77.33340437,1.923814488,15.64516699,5.000089579,21.24860081,122.9325758,0.707408014,0,0,29.25919865,0
11-03-2025 04:04,M001,CNC,72.25454574,1.773841366,17.15261857,4.961950049,19.65745881,116.1552004,0.734380924,36,0,8.561907637,0
11-03-2025 04:05,M002,Welder,81.93499768,2.114796065,17.02168765,4.435169757,20.3473116,120.563426,0.776925367,38,0,3.307463326,0
11-03-2025 04:06,M001,Drill,77.57619324,2.337479764,16.92404294,5.066196626,21.71970782,114.0221234,0.846247634,42,0,0,0
11-03-2025 04:07,M002,Welder,78.78325609,1.477168408,18.93288919,5.386455864,21.18602932,116.6874143,0.708263567,35,0,11.67364332,0
11-03-2025 04:08,M001,Welder,80.31093235,2.122831559,18.1580956,4.548663372,21.17902594,119.5892848,0.813873676,0,0,18.61263243,0
11-03-2025 04:09,M001,Welder,74.39482902,1.916998468,17.42368794,5.508993332,18.2762306,129.0732458,0.764366751,0,0,23.56332494,0
11-03-2025 04:10,M001,Welder,78.88076543,2.034018318,18.36602586,4.37593167,20.78718886,120.5040194,0.817946443,0,0,18.20535571,0
11-03-2025 04:11,M004,Conveyor,76.65945981,2.137698201,16.01694592,5.846929658,18.68225181,128.2733416,0.767199851,0,0,23.28001486,0
11-03-2025 04:12,M002,Drill,80.00472876,1.943539268,18.21055725,4.835495828,18.07787753,121.1016165,0.791381508,0,0,20.86184924,0
11-03-2025 04:13,M002,Conveyor,71.08476752,1.968923944,18.30120499,5.058246799,19.89244048,118.0645788,0.76775416,0,0,23.22458397,0
11-03-2025 04:14,M002,Drill,77.17120022,1.93583745,14.99390628,4.243186571,18.64355722,127.6967826,0.722104894,36,0,9.789510616,0
11-03-2025 04:15,M001,CNC,75.6620545,2.291094861,19.99138751,4.975145573,21.18592658,122.1850881,0.89557959,44,0,0,0
11-03-2025 04:16,M002,Welder,78.76933867,2.125627988,16.23713259,5.091392871,21.22180319,116.786392,0.772018134,0,0,22.79818658,0
11-03-2025 04:17,M002,Conveyor,78.88471573,2.066175061,18.1806196,4.965535158,17.14606065,122.3528573,0.816528509,0,0,18.34714905,0
11-03-2025 04:18,M001,Drill,84.76011922,8.219896996,27.05971253,4.774767569,18.75754619,118.5370263,1,0,1,0,1
11-03-2025 04:19,M003,CNC,75.34212827,1.886426077,19.85135352,4.621374193,17.81031999,110.054829,0.821126006,0,0,17.88739944,0
11-03-2025 04:20,M001,CNC,77.1486871,2.269600748,18.06866678,5.452210648,19.30605609,124.6798658,0.820916807,41,0,0,0
11-03-2025 04:21,M002,Welder,74.79278987,2.011308972,17.27500199,5.012322854,20.6827635,125.4746703,0.754302906,0,0,24.56970944,0
11-03-2025 04:22,M001,Drill,91.52342449,6.257613191,29.39176523,5.616300951,19.63656785,129.1897101,1,0,1,0,1
11-03-2025 04:23,M003,Conveyor,,6.775636583,27.85146052,4.789407058,19.11536114,122.1107185,1,0,1,0,1
11-03-2025 04:24,M001,Welder,68.76785193,2.311581821,16.76326996,4.826082123,21.95026479,118.7563829,0.821143001,0,0,17.88569991,0
11-03-2025 04:25,M002,Conveyor,76.36638377,2.027947501,16.41021271,5.326237698,16.54271424,124.1749471,0.781991865,0,0,21.80081351,0
11-03-2025 04:26,M003,CNC,74.37725182,1.846703249,13.85528964,4.350810015,21.85530784,124.2491018,0.680415908,0,0,31.95840915,0
11-03-2025 04:27,M004,Conveyor,72.60108919,1.233935121,18.30806368,4.514614656,19.18356756,128.1914059,0.66209096,0,0,33.79090398,0
11-03-2025 04:28,M002,Conveyor,73.78467006,1.949484523,17.83460451,5.438993989,19.88283648,119.7768619,0.773208765,0,0,22.67912354,0
11-03-2025 04:29,M003,Welder,77.82720874,1.902196251,20.27238275,4.531226428,19.20895499,119.1721051,0.795967572,0,0,20.40324276,0
11-03-2025 04:30,M003,Conveyor,81.48693916,2.117109858,18.71811019,4.272379594,22.31433216,116.4222779,0.820003832,0,0,17.99961682,0
11-03-2025 04:31,M004,Welder,78.44260344,1.953828432,20.66845839,5.747410875,18.15353225,122.6873104,0.853159196,42,0,0,0
11-03-2025 04:32,M001,CNC,75.6855732,1.903884482,16.60527154,4.442472941,20.01760455,112.2586917,0.731403025,0,0,26.8596975,0
11-03-2025 04:33,M001,Welder,78.8748293,1.466180321,20.27630066,5.073647759,20.79115798,123.8804369,0.746612899,0,0,25.33871009,0
11-03-2025 04:34,M002,Welder,76.13187913,1.718009651,16.94216724,5.027634077,17.58349585,122.9391756,0.722296342,0,0,27.77036575,0
11-03-2025 04:35,M004,Drill,75.4273823,2.142995312,19.55519212,3.875748673,18.62015274,122.925351,0.841808221,0,0,15.81917787,0
11-03-2025 04:36,M001,Conveyor,74.05012875,2.514772289,15.08248321,4.893073191,19.7777322,120.6911262,0.831697674,0,0,16.83023262,0
11-03-2025 04:37,M004,CNC,72.25976368,1.970742385,18.4702706,5.1793653,18.67000245,127.6648912,0.793925843,0,0,20.60741572,0
11-03-2025 04:38,M001,Welder,76.34751233,2.098343322,14.03062412,5.141723753,18.77661234,124.3599673,0.733569451,0,0,26.6430549,0
11-03-2025 04:39,M003,CNC,77.99347727,,17.46572503,5.361408274,19.47520601,116.964614,0.810298151,0,0,18.97018492,0
11-03-2025 04:40,M001,Drill,86.50211121,6.280779242,27.86032238,4.845003474,20.974372,117.0541048,1,0,1,0,1
11-03-2025 04:41,M004,Conveyor,76.27548271,,16.9580629,5.285001777,19.48592333,115.6016309,0.791020086,0,0,20.89799138,0
11-03-2025 04:42,M003,Welder,74.68817865,1.777852968,15.89912474,4.724268373,21.61763929,122.7564167,0.720110549,36,0,9.988945055,0
11-03-2025 04:43,M003,Conveyor,79.35218876,2.259447332,19.69223694,4.435813033,18.50336333,114.9993054,0.877329129,0,0,12.26708714,0
11-03-2025 04:44,M003,Drill,73.57808777,2.045420914,17.79307442,4.48090865,18.12211661,125.4169607,0.786496446,0,0,21.35035543,0
11-03-2025 04:45,M004,Drill,79.85960062,2.089535544,17.02085871,4.415155818,22.88951811,126.6148665,0.786670684,0,0,21.33293165,0
11-03-2025 04:46,M002,CNC,74.52689917,1.765220421,18.08379184,5.403834387,19.01306281,115.6049187,0.756195085,0,0,24.38049153,0
11-03-2025 04:47,M002,Welder,75.27827786,2.212109708,23.27333828,4.394170596,18.03363199,119.0722573,0.924194999,46,0,0,0
11-03-2025 04:48,M002,CNC,73.13726135,2.625413876,20.3070057,5.109615536,17.38691909,120.0831049,0.979045892,0,0,2.095410788,0
11-03-2025 04:49,M004,Drill,76.03544382,1.697626491,20.32514734,4.893630322,21.61265518,124.4199158,0.769326005,38,0,4.067399511,0
11-03-2025 04:50,M003,Conveyor,80.46762099,1.898072298,18.87109264,4.958940571,19.48804323,128.0467169,0.804848162,0,0,19.51518376,0
11-03-2025 04:51,M002,CNC,79.09060122,2.069482242,18.33297055,5.545442918,19.6194354,111.572538,0.82459369,0,0,17.54063099,0
11-03-2025 04:52,M004,CNC,80.48101664,2.235921864,13.20783542,4.824629053,19.76119743,118.4090964,0.749724179,0,0,25.0275821,0
11-03-2025 04:53,M002,Conveyor,79.11421129,1.832136114,16.64203931,5.244640625,21.51941433,118.6699165,0.722639899,36,0,9.7360101,0
11-03-2025 04:54,M001,CNC,74.23880751,1.150090913,17.03885117,5.015025341,19.73070525,112.9966507,0.600142463,0,0,39.98575367,0
11-03-2025 04:55,M002,Conveyor,76.55948267,2.407756848,14.25021587,4.939192438,23.51608067,117.5744499,0.808457158,0,0,19.15428423,0
11-03-2025 04:56,M002,Welder,75.21328631,2.228151836,15.68516842,5.91998765,20.20064086,122.1388447,0.786536526,0,0,21.34634743,0
11-03-2025 04:57,M003,Conveyor,81.54764175,1.477115741,14.03832706,4.423463302,21.59267715,118.6066055,0.613099168,0,0,38.69008318,0
11-03-2025 04:58,M004,Welder,73.96758445,1.817729362,17.92335233,5.515652734,21.20785979,112.2768942,0.761545872,38,0,4.845412838,0
11-03-2025 04:59,M003,Conveyor,80.2410768,2.470454729,19.63753194,5.262562626,19.94532902,134.3704135,0.912496347,0,0,8.750365311,0
11-03-2025 05:00,M003,Drill,80.24087869,2.434338926,20.21354904,4.808190002,19.11954352,121.3308893,0.917951142,0,0,8.204885823,0
11-03-2025 05:01,M003,Drill,83.05291103,2.281592007,18.82956892,5.651727407,20.49794589,120.5584707,0.842801516,0,0,15.71984843,0
11-03-2025 05:02,M003,Welder,76.337024,1.94716627,,4.260755955,20.7651481,114.5103682,0.723134359,0,0,27.68656408,0
11-03-2025 05:03,M003,Welder,79.7050836,2.024896226,14.13586968,4.791293337,19.14112093,121.3035308,0.732943798,0,0,26.70562021,0
11-03-2025 05:04,M002,Drill,84.41510598,1.960722258,14.4862626,4.516607118,20.2495083,119.1789311,0.723886184,0,0,27.61138157,0
11-03-2025 05:05,M003,Welder,75.71925878,2.338471935,15.46203485,5.164833386,21.85430747,110.5573829,0.777441212,0,0,22.25587882,0
11-03-2025 05:06,M003,Conveyor,72.96909642,1.737247278,16.2222806,4.55477436,23.10492161,114.6487228,0.715364447,0,0,28.4635553,0
11-03-2025 05:07,M004,Conveyor,71.93622041,1.758260104,17.680503,5.173225579,21.28155398,123.9746301,0.706523825,35,0,11.84761749,0
11-03-2025 05:08,M001,Drill,79.71641994,2.303082376,15.97167156,4.925425434,22.79413953,129.7200883,0.802963927,0,0,19.70360734,0
11-03-2025 05:09,M002,CNC,71.93086658,1.986691563,18.67795179,4.808258423,19.05593868,121.835827,0.774268985,0,0,22.57310153,0
11-03-2025 05:10,M002,Conveyor,76.46539339,2.413540207,17.53545299,5.155458898,21.05282338,125.5154164,0.881858258,0,0,11.81417419,0
11-03-2025 05:11,M002,Welder,78.89632346,1.798546338,18.02109142,4.89255135,22.00777926,119.2212235,0.768747059,0,0,23.12529412,0
11-03-2025 05:12,M003,CNC,78.14194385,1.983566492,20.28050111,4.564546063,18.6555,119.5672692,0.832866868,0,0,16.71331324,0
11-03-2025 05:13,M003,CNC,78.86478518,1.723276105,15.63953653,6.120549196,19.27161483,125.4548951,0.677056197,33,0,15.79438029,0
11-03-2025 05:14,M003,Conveyor,78.2573535,2.002208804,18.83740916,4.805133127,22.60685714,128.3138864,0.802789582,0,0,19.72104185,0
11-03-2025 05:15,M004,Conveyor,81.42911472,1.556435919,17.97205354,4.112956368,18.53735172,126.5054835,0.708843221,0,0,29.11567793,0
11-03-2025 05:16,M001,CNC,74.73760149,1.853709974,17.33302744,4.663160524,17.98830495,114.6681846,0.728562191,0,0,27.14378085,0
11-03-2025 05:17,M003,CNC,75.56559856,1.569123841,19.77051264,4.493089325,22.29197236,119.6652055,0.731321145,0,0,26.86788545,0
11-03-2025 05:18,M001,Drill,75.28063899,2.20817697,19.75802831,5.330458246,21.79514484,121.3876234,0.873659395,0,0,12.63406053,0
11-03-2025 05:19,M004,Welder,80.09122611,2.214976802,16.10701841,5.128661064,20.64818037,118.7016102,0.784905352,39,0,2.009464756,0
11-03-2025 05:20,M002,Drill,,1.480921181,17.63567883,5.159485121,19.93143387,121.9392877,0.650497639,32,0,18.95023611,0
11-03-2025 05:21,M003,Conveyor,78.95839332,2.400165724,18.56242337,4.851991014,19.34221324,124.1028841,0.876651333,0,0,12.3348667,0
11-03-2025 05:22,M001,Drill,81.15723171,2.749224538,17.4539865,4.888259901,20.42292331,125.0140488,0.935795196,0,0,6.420480421,0
11-03-2025 05:23,M001,Drill,74.07466146,2.013801916,19.17004266,4.851627559,22.36971044,128.4293508,0.835002057,0,0,16.4997943,0
11-03-2025 05:24,M003,Drill,82.61248974,1.807665722,18.56238404,4.967522726,20.35784919,118.3527945,0.734633133,0,0,26.53668672,0
11-03-2025 05:25,M002,Drill,82.18256662,2.847299177,21.66512248,5.334133374,23.2504389,113.1798342,1,0,0,0,0
11-03-2025 05:26,M002,Welder,79.82175009,1.604309451,14.93944173,5.134430165,18.65308702,121.791173,0.642147658,0,0,35.78523422,0
11-03-2025 05:27,M002,Welder,82.96231417,2.00603194,17.75512802,5.200045132,19.97047887,129.4190552,0.768431388,38,0,4.156861211,0
11-03-2025 05:28,M004,CNC,72.64908117,2.053886682,16.18299498,5.199823563,19.440412,117.6151207,0.766325372,0,0,23.36746281,0
11-03-2025 05:29,M001,Conveyor,76.04763973,2.403544286,19.20821491,5.353776975,18.37228769,123.4342349,0.87305428,0,0,12.69457199,0
11-03-2025 05:30,M001,Drill,75.4171071,,14.76565622,5.115260017,19.7703744,123.478729,0.731090701,0,0,26.89092987,0
11-03-2025 05:31,M001,CNC,79.7894888,1.850409831,18.69262542,5.143539229,20.62599395,120.9572102,0.783022344,39,0,2.197765583,0
11-03-2025 05:32,M004,CNC,74.47666196,1.714644689,16.73990314,5.475522496,20.78634527,120.0346236,0.700747588,0,0,29.92524125,0
11-03-2025 05:33,M001,CNC,79.90160298,1.897453454,16.53167627,4.733981633,23.25567827,115.382854,0.759807748,0,0,24.01922515,0
11-03-2025 05:34,M004,Welder,81.74275931,1.697921792,15.10700359,4.657702968,20.6967012,108.5916896,0.661047467,0,0,33.89525326,0
11-03-2025 05:35,M002,Drill,79.71879292,2.014347596,17.06984811,4.52563136,21.72520521,114.4407465,0.767429535,38,0,4.257046536,0
11-03-2025 05:36,M003,Drill,78.48647064,1.830741146,20.16900106,5.073165825,20.09914137,118.0484793,0.784541139,0,0,21.54588615,0
11-03-2025 05:37,M001,Conveyor,85.34386825,5.447639738,25.87157099,4.258507104,22.5170834,125.4871134,1,0,1,0,1
11-03-2025 05:38,M001,Drill,75.09873136,2.376543737,19.25536084,5.184861638,23.59767393,119.4843597,0.906530035,45,0,0,0
11-03-2025 05:39,M002,Drill,81.39017432,1.850698243,21.32928364,4.956322762,20.7966277,117.4048714,0.834166653,0,0,16.58333465,0
11-03-2025 05:40,M003,CNC,79.98139797,1.619558959,18.52751117,5.45385588,18.51101148,115.5450728,0.711132142,0,0,28.88678583,0
11-03-2025 05:41,M004,Conveyor,77.52832574,1.94952226,16.88240086,4.731233076,19.17679247,123.2840291,0.762560269,0,0,23.74397315,0
11-03-2025 05:42,M003,Drill,76.39368901,2.02051147,18.93450443,4.918672686,20.42290145,126.7917858,0.83108157,0,0,16.89184299,0
11-03-2025 05:43,M002,Welder,71.57202738,1.476059982,16.91140771,5.448881333,20.68474705,125.3171786,0.637142549,0,0,36.28574511,0
11-03-2025 05:44,M002,Drill,74.43892709,2.0994943,16.99115463,5.553254259,21.0476377,123.0307485,0.772947173,38,0,3.705282709,0
11-03-2025 05:45,M003,CNC,83.38777495,1.685852729,14.9602144,4.727939054,20.69029652,112.6219363,0.646403761,0,0,35.35962386,0
11-03-2025 05:46,M004,Welder,73.81418432,2.513308643,19.85251498,5.072712493,20.01047737,118.2416288,0.943201186,47,0,0,0
11-03-2025 05:47,M004,CNC,78.22602385,2.157188154,17.22799485,5.117767591,19.04570234,129.7365211,0.784957044,39,0,2.004295582,0
11-03-2025 05:48,M001,Drill,80.68194965,1.880030003,18.36419649,5.149461362,20.60170739,125.6097525,0.75869373,37,0,5.630626977,0
11-03-2025 05:49,M004,Welder,73.89688307,1.776449669,15.92807614,4.894969736,22.78248104,112.3124839,0.701044495,0,0,29.89555047,0
11-03-2025 05:50,M003,Conveyor,78.21781585,1.968509688,18.87189526,5.512553359,21.52989291,119.7220474,0.802194561,0,0,19.78054395,0
11-03-2025 05:51,M002,Conveyor,,2.183837222,16.47611752,4.244118607,20.80205592,121.8154922,0.806698983,40,0,0,0
